bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
97,APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,05h 15m,02:15,4.0,568,39
97,APSRTC - 24425,Super Luxury (Non AC Seater 2+2 Push Back),21:45,06h 00m,03:45,3.5,373,33
97,APSRTC - 3833,Super Luxury (Non AC Seater 2+2 Push Back),22:10,05h 50m,04:00,3.8,371,30
97,APSRTC - 2623,INDRA(A.C. Seater),22:30,05h 40m,04:10,4.2,451,36
97,APSRTC - 2701,Super Luxury (Non AC Seater 2+2 Push Back),22:45,05h 50m,04:35,3.9,370,33
97,APSRTC - 2641,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05h 45m,04:45,4.1,373,28
97,APSRTC - 2671,INDRA(A.C. Seater),23:30,05h 30m,05:00,4.2,451,35
97,APSRTC - 2699,Super Luxury (Non AC Seater 2+2 Push Back),23:55,05h 25m,05:20,4.4,373,21
97,TSRTC - 2335,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 30m,02:30,3.7,373,16
97,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),01:30,06h 00m,07:30,3.4,549,8
97,Sri NVR Travels,NON A/C Sleeper (2+1),18:45,05h 14m,23:59,3.8,899,24
97,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:25,05h 20m,00:45,4.0,729,19
97,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:25,05h 35m,01:00,3.7,780,30
97,Vikram Travels,A/C Seater / Sleeper (2+1),21:00,04h 30m,01:30,4.0,699,28
97,Sri Krishna Travels,A/C Seater / Sleeper (2+1),19:00,05h 30m,00:30,2.1,699,22
97,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),14:45,07h 45m,22:30,3.4,1749,22
97,Jagan Travels,A/C Sleeper (2+1),15:15,05h 45m,21:00,4.8,1800,18
97,Navayuga Travels,A/C Seater / Sleeper (2+1),16:00,05h 30m,21:30,3.5,1110,26
97,Navayuga Travels,A/C Sleeper (2+1),16:00,05h 30m,21:30,3.5,1890,26
97,Vikram Travels,A/C Sleeper (2+1),19:40,05h 20m,01:00,4.0,989,22
97,SAMANVI CITICONNECT,A/C Sleeper (2+1),20:00,04h 30m,00:30,4.0,1300,31
97,SAMANVI CITICONNECT,A/C Sleeper (2+1),20:10,04h 20m,00:30,4.0,1349,18
97,Mythri Tours And Travels,A/C Sleeper (2+1),20:15,05h 30m,01:45,4.6,1309,15
97,Sri Krishna Travels,A/C Sleeper (2+1),16:30,05h 30m,22:00,2.1,1599,9
97,Sri Krishna Travels,A/C Sleeper (2+1),20:15,04h 15m,00:30,2.1,1099,25
97,Morning Star Travels,A/C Sleeper (2+1),20:40,05h 05m,01:45,2.6,1290,32
98,APSRTC - 6523,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:45,03h 15m,11:00,3.6,178,11
98,APSRTC - 6019,Super Luxury (Non AC Seater 2+2 Push Back),08:15,04h 00m,12:15,3.4,184,27
98,APSRTC - 5678,Express(Non AC Seater),08:30,03h 00m,11:30,3.4,143,25
98,APSRTC - 5724,Express(Non AC Seater),09:30,03h 30m,13:00,3.7,157,25
98,APSRTC - 47136,Express(Non AC Seater),10:30,03h 30m,14:00,3.2,125,39
98,APSRTC - 9267,INDRA(A.C. Seater),10:30,03h 45m,14:15,3.5,220,31
98,APSRTC - 9126,Express(Non AC Seater),11:15,03h 15m,14:30,3.4,157,31
98,APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,03h 45m,18:45,3.5,178,22
98,APSRTC - 5769,Express(Non AC Seater),17:30,03h 15m,20:45,3.4,143,32
98,APSRTC - 94061,Express(Non AC Seater),18:55,02h 50m,21:45,3.3,157,1
98,APSRTC - 47135,Express(Non AC Seater),20:15,03h 00m,23:15,3.1,125,37
98,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,06h 20m,03:00,3.9,399,26
98,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,05h 20m,02:00,3.4,397,40
98,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,04h 00m,01:30,3.1,350,32
98,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,05h 55m,02:00,2.1,399,29
98,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,05h 45m,02:00,2.1,399,34
98,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,04h 44m,23:59,4.9,499,28
98,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,05h 00m,00:30,4.3,500,26
98,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,06h 15m,02:00,3.5,599,17
98,BABA TRAVELS,NON A/C Sleeper (2+1),20:30,04h 51m,01:21,3.7,2000,30
98,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,04h 45m,02:00,3.9,550,43
98,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),21:30,03h 05m,00:35,3.0,4999,32
98,Maheswari Travels,NON A/C Sleeper (2+1),20:00,06h 05m,02:05,2.1,1299,30
99,APSRTC - 5073,INDRA(A.C. Seater),08:30,07h 45m,16:15,3.2,765,24
99,APSRTC - 9774,Super Luxury (Non AC Seater 2+2 Push Back),11:15,08h 30m,19:45,2.2,617,10
99,APSRTC - 5075,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),12:00,07h 00m,19:00,3.7,961,13
99,APSRTC - 3758,Super Luxury (Non AC Seater 2+2 Push Back),13:00,08h 15m,21:15,2.4,617,30
99,APSRTC - 3764,Super Luxury (Non AC Seater 2+2 Push Back),18:00,08h 15m,02:15,2.8,617,26
99,APSRTC - 3878,Super Luxury (Non AC Seater 2+2 Push Back),19:05,08h 10m,03:15,1.7,617,22
99,APSRTC - 5087,Super Luxury (Non AC Seater 2+2 Push Back),20:00,07h 15m,03:15,2.8,613,12
99,APSRTC - 5089,Super Luxury (Non AC Seater 2+2 Push Back),20:30,06h 45m,03:15,3.7,613,10
99,APSRTC - 5095,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06h 45m,04:15,3.9,613,10
99,APSRTC - 4118,INDRA(A.C. Seater),22:00,07h 00m,05:00,3.0,771,11
99,APSRTC - 5091,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06h 45m,04:45,3.7,613,15
99,APSRTC - 5027,Super Luxury (Non AC Seater 2+2 Push Back),22:30,06h 45m,05:15,3.7,613,16
99,APSRTC - 4021,Super Luxury (Non AC Seater 2+2 Push Back),22:45,08h 35m,07:20,2.7,617,33
99,APSRTC - 3872,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,06h 10m,05:40,3.0,968,4
99,APSRTC - 4156,Super Luxury (Non AC Seater 2+2 Push Back),23:45,07h 15m,07:00,2.8,617,19
99,Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),22:30,07h 00m,05:30,4.9,990,14
99,GreenLine Travels And Holidays,VE A/C Sleeper (2+1),21:40,08h 20m,06:00,4.6,1249,15
99,ASHITHA TRAVELS,A/C Sleeper (2+1),21:40,07h 25m,05:05,4.5,1139,9
99,Vihari Travels ,NON A/C Sleeper (2+1),21:45,09h 25m,07:10,4.5,998,20
99,Green Line Travels And Holidays Premium Business Class,VE Executive A/C Sleeper (1+1),21:30,08h 00m,05:30,4.7,1600,6
99,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:45,07h 45m,05:30,4.5,1500,18
99,GreenLine Travels And Holidays,Non A/C Seater / Sleeper (2+1),21:50,08h 40m,06:30,4.4,900,17
99,Go Tour Travels and Holidays,A/C Sleeper (2+1),21:00,08h 30m,05:30,4.5,1199,12
99,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),21:40,07h 50m,05:30,4.4,990,2
99,Dream Line Travels Pvt Ltd,A/C Sleeper (2+1),22:00,07h 15m,05:15,4.2,1210,11
99,Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),23:30,06h 50m,06:20,4.5,1240,18
99,Rajesh Transports,A/C Seater / Sleeper (2+1),21:25,08h 35m,06:00,4.2,1338,17
99,Jabbar Travels,NON A/C Sleeper (2+1),22:00,07h 30m,05:30,4.1,1000,16
99,Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,4.4,750,8
99,GreenLine Travels And Holidays,A/C Sleeper (2+1),21:00,08h 15m,05:15,4.1,1249,14
99,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),21:30,08h 00m,05:30,4.2,899,21
99,Jabbar Travels,A/C Sleeper (2+1),22:30,07h 30m,06:00,3.9,1200,8
99,VEGA BUS,A/C Seater / Sleeper (2+1),21:00,07h 10m,04:10,3.9,808,15
99,LUCKY TRAVELS,A/C Sleeper (2+1),22:25,07h 00m,05:25,3.8,1199,20
99,AGR Travels,A/C Sleeper (2+1),21:30,08h 40m,06:10,3.8,1099,24
99,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),20:50,07h 55m,04:45,3.9,740,25
99,Rajesh Transports,NON A/C Sleeper (2+1),23:10,07h 20m,06:30,4.5,1573,13
99,Zingbus Plus,VE A/C Sleeper (2+1),23:45,07h 20m,07:05,4.4,1041,22
99,Komitla Trans lines.,A/C Sleeper (2+1),21:30,09h 11m,06:41,3.8,1099,17
99,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),23:05,07h 45m,06:50,4.1,949,20
99,NAS Travels,A/C Sleeper (2+1),21:45,09h 15m,07:00,,1199,11
99,Sri Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:20,08h 30m,05:50,,3999,30
99,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.5,950,24
99,JTS Tours and Travels,A/C Sleeper (2+1),21:00,08h 00m,05:00,3.3,936,15
99,Bharathi Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 50m,05:35,3.2,899,21
99,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),23:50,08h 10m,08:00,4.9,1450,17
99,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:15,09h 10m,07:25,3.3,891,22
99,KMBT Travels,A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,3.5,1036,21
99,Simhapuri Travels,NON A/C Sleeper (2+1),21:45,07h 45m,05:30,3.9,890,16
99,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),20:55,07h 55m,04:50,4.0,740,24
99,Rapid Travels,NON A/C Sleeper (2+1),21:00,09h 00m,06:00,3.1,899,22
99,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:59,06h 46m,06:45,4.0,2000,14
99,LUCKY TRAVELS,NON A/C Sleeper (2+1),21:50,07h 20m,05:10,3.7,849,23
99,GKT TRAVELS,A/C Seater / Sleeper (2+1),20:30,08h 15m,04:45,3.2,759,25
99,BNR Travels,A/C Sleeper (2+1),21:30,08h 30m,06:00,3.3,1150,14
99,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),23:59,07h 01m,07:00,3.7,1690,13
99,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 30m,06:00,3.8,1000,7
99,Sri Krishna Travels,A/C Sleeper (2+1),23:25,07h 35m,07:00,4.0,1400,11
99,Shyamoli Paribahan Pvt Ltd,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:35,06h 25m,06:00,4.4,2000,16
99,V Kaveri Travels,VE A/C Sleeper (2+1),23:00,07h 00m,06:00,3.9,1400,7
99,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),22:00,07h 00m,05:00,3.3,2200,2
99,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),21:00,08h 30m,05:30,3.5,900,6
99,IRA Travels,Bharat Benz A/C Sleeper (2+1),22:40,07h 50m,06:30,3.4,1500,14
99,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:30,07h 00m,07:30,3.9,990,11
99,KMBT Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,3.8,941,26
99,Komitla Trans lines.,NON A/C Sleeper (2+1),23:50,08h 40m,08:30,3.6,1199,19
99,Navayuga Travels,A/C Sleeper (2+1),01:45,07h 15m,09:00,4.4,1890,26
99,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,09h 00m,05:00,3.8,749,11
99,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:10,07h 00m,06:10,3.8,1700,24
99,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),23:59,06h 31m,06:30,3.6,1690,34
99,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,06h 30m,05:15,2.8,780,6
99,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:59,05h 01m,05:00,2.5,1000,23
99,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:59,07h 01m,07:00,3.8,1510,18
99,Intercity travels,Bharat Benz A/C Sleeper (2+1),23:45,06h 45m,06:30,2.9,1411,11
99,Rajeswari Travels,A/C Sleeper (2+1),21:45,08h 15m,06:00,3.3,1100,23
99,Svkdt travels,Scania AC Multi Axle Sleeper (2+1),23:59,09h 01m,09:00,3.1,1690,11
99,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),23:30,08h 00m,07:30,2.7,900,13
99,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 31m,06:30,2.5,900,11
99,Abhishek Bus,A/C Sleeper (2+1),21:45,07h 40m,05:25,2.6,2149,1
99,Orange Tours And Travels,NON A/C Sleeper (2+1),22:30,08h 00m,06:30,1.7,1100,16
99,Abhishek Bus,A/C Sleeper (2+1),23:59,06h 46m,06:45,2.2,1500,14
99,Abhishek Bus,A/C Seater / Sleeper (2+1),00:15,08h 35m,08:50,2.6,480,9
99,Kaveri Travels,A/C Sleeper (2+1),23:59,06h 01m,06:00,1.9,1370,18
99,Rapid Travels,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.3,899,23
99,SRKT Travels,A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,1.7,1000,14
99,Intercity travels,Bharat Benz A/C Sleeper (2+1),00:45,06h 35m,07:20,4.4,1011,3
99,Zingbus Plus,A/C Seater / Sleeper (2+1),00:45,07h 40m,08:25,4.4,890,10
99,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),23:50,06h 10m,06:00,4.3,1500,8
99,Rajesh Transports,NON A/C Sleeper (2+1),01:10,06h 20m,07:30,4.3,750,4
99,CCC Bus,A/C Sleeper (2+1),23:59,08h 26m,08:25,4.2,1399,26
99,CCC Bus,A/C Sleeper (2+1),01:00,06h 15m,07:15,4.2,1599,13
99,Jabbar Travels,VE A/C Sleeper (2+1),00:30,08h 00m,08:30,4.0,1243,11
99,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),01:00,07h 15m,08:15,3.9,1199,1
99,Kamakshi Tours And Travels,A/C Sleeper (2+1),23:30,07h 00m,06:30,3.8,1400,13
99,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:25,06h 35m,06:00,4.6,1900,11
99,IRA Travels,A/C Sleeper (2+1),01:00,07h 05m,08:05,3.4,3999,27
99,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),03:15,06h 15m,09:30,3.4,999,1
99,IRA Travels,A/C Sleeper (2+1),23:59,06h 46m,06:45,3.4,1500,19
99,Svkdt travels,A/C Sleeper (2+1),23:40,06h 55m,06:35,3.2,1590,12
99,Svkdt travels,A/C Sleeper (2+1),03:05,05h 55m,09:00,3.2,1090,4
99,VEGA BUS,A/C Seater / Sleeper (2+1),22:00,09h 00m,07:00,3.4,808,22
99,Abhishek Bus,A/C Seater/Sleeper (2+1),23:59,07h 16m,07:15,2.7,850,13
99,Morning Star Travels,A/C Sleeper (2+1),23:59,0-15h 0-39m,09:20,2.6,1790,25
99,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),03:25,07h 20m,10:45,2.6,1590,2
99,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),00:30,06h 30m,07:00,4.3,800,2
99,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),00:30,06h 30m,07:00,4.3,1200,13
99,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),01:15,09h 15m,10:30,3.5,400,1
99,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),01:30,07h 00m,08:30,3.4,949,17
99,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,3.3,990,14
99,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),21:15,08h 00m,05:15,3.2,1199,24
99,Rajeswari Travels,NON A/C Sleeper (2+1),21:30,08h 15m,05:45,3.2,1300,24
99,Sree Hari Travels,NON A/C Sleeper (2+1),23:55,08h 05m,08:00,2.6,3999,30
99,HPD EXIM INDIA PRIVATE LIMITED,A/C Sleeper (2+1),01:15,08h 00m,09:15,1.8,2850,36
99,HPD EXIM INDIA PRIVATE LIMITED,A/C Sleeper (2+1),00:15,08h 00m,08:15,1.8,2850,17
99,SRKT Travels,A/C Seater / Sleeper (2+1),23:30,06h 50m,06:20,1.7,900,19
100,APSRTC - 4533,Super Luxury (Non AC Seater 2+2 Push Back),07:00,08h 15m,15:15,3.6,464,21
100,APSRTC - 5815,Super Luxury (Non AC Seater 2+2 Push Back),18:50,07h 40m,02:30,4.2,435,7
100,APSRTC - 4538,Super Luxury (Non AC Seater 2+2 Push Back),20:45,07h 15m,04:00,5.0,427,34
100,APSRTC - 4529,Super Luxury (Non AC Seater 2+2 Push Back),20:45,07h 15m,04:00,4.4,427,4
100,APSRTC - 92142,Super Luxury (Non AC Seater 2+2 Push Back),21:15,07h 30m,04:45,4.0,435,32
100,APSRTC - 4515,Super Luxury (Non AC Seater 2+2 Push Back),21:40,06h 50m,04:30,4.4,427,25
100,APSRTC - 4527,Super Luxury (Non AC Seater 2+2 Push Back),21:40,06h 40m,04:20,4.6,427,34
100,APSRTC - 4546,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06h 35m,04:35,3.8,427,30
100,APSRTC - 4556,INDRA(A.C. Seater),22:00,06h 10m,04:10,2.9,526,37
100,APSRTC - 4448,Super Luxury (Non AC Seater 2+2 Push Back),22:00,07h 00m,05:00,3.9,427,30
100,APSRTC - 4484,Super Luxury (Non AC Seater 2+2 Push Back),22:15,07h 00m,05:15,3.7,427,34
100,APSRTC - 4573,STAR LINER(NON-AC SLEEPER 2+1),22:15,06h 45m,05:00,4.1,553,9
100,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:15,07h 40m,04:55,3.5,500,31
100,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 15m,04:45,3.4,400,30
100,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,06h 30m,04:00,4.1,900,23
100,Kaveri Travels,A/C Sleeper (2+1),21:30,07h 10m,04:40,3.9,700,22
100,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,04:15,4.2,500,25
100,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,06h 30m,04:00,3.8,1000,27
100,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 45m,04:30,3.2,500,38
100,VSN Travels,NON A/C Seater PushBack (2+2),22:00,06h 00m,04:00,4.0,990,41
100,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.7,399,17
100,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 50m,04:50,3.8,349,25
100,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 50m,04:50,3.4,349,27
100,SBT,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,3.2,370,27
100,Pragathi Travels,A/C Sleeper (2+1),22:00,06h 40m,04:40,3.7,700,28
100,VSN Travels,A/C Sleeper (2+1),22:10,05h 45m,03:55,3.3,650,24
100,VV Vinayak Travels,A/C Sleeper (2+1),22:15,06h 45m,05:00,3.3,741,27
100,SVR Bus,Non A/C Seater / Sleeper (2+1),22:20,06h 15m,04:35,4.0,449,31
100,Lakshmi Gayatri Travels,NON A/C Hi-Tech (2+2),22:30,06h 00m,04:30,3.0,400,27
100,SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),22:30,05h 45m,04:15,3.2,499,28
100,Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),22:30,06h 00m,04:30,3.9,549,18
100,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,06h 25m,05:00,3.2,447,24
100,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,06h 25m,05:00,3.2,555,23
100,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:45,06h 00m,04:45,3.0,500,52
100,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:45,05h 45m,04:30,3.3,500,52
100,Morning Star Travels,A/C Sleeper (2+1),23:25,04h 55m,04:20,3.8,790,29
100,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 10m,04:10,2.9,450,32
100,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,06h 30m,04:00,2.9,600,20
100,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),21:35,06h 55m,04:30,2.9,600,40
100,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:15,06h 15m,04:30,2.4,399,26
100,Orange Tours And Travels,A/C Sleeper (2+1),22:30,05h 45m,04:15,2.9,800,32
100,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 45m,04:15,2.6,399,31
100,Morning Star Travels,A/C Sleeper (2+1),22:30,06h 00m,04:30,2.6,790,30
100,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,06h 25m,05:00,2.9,451,31
100,VV Vinayak Travels,NON A/C Hi-Tech Push Back (2+2),21:00,08h 05m,05:05,3.2,1550,33
100,Pragathi Travels,NON A/C Sleeper (2+1),22:00,06h 30m,04:30,3.0,1555,28
100,Sai Balaji Travels,NON A/C Seater PushBack (2+2),22:10,06h 20m,04:30,3.2,2000,41
100,Kundana Travels,NON A/C Seater (2+2),22:30,06h 10m,04:40,3.2,1999,21
100,Modern Travels,A/C Sleeper (2+1),22:30,05h 50m,04:20,3.1,3000,30
100,Ramesh Travels,NON A/C Hi-Tech Push Back (2+2),21:30,05h 50m,03:20,1.5,2000,26
101,TSRTC - 6594,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:50,05h 20m,11:10,2.3,409,28
101,TSRTC - 1574,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,07h 30m,13:30,3.7,409,28
101,TSRTC - 1761,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:05,07h 10m,15:15,2.5,409,27
101,TSRTC - 9568,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,05h 20m,14:20,3.0,409,27
101,TSRTC - 1617,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,06h 45m,18:15,3.0,409,25
101,TSRTC - 9570,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,05h 20m,23:20,3.7,409,27
101,TSRTC - 9689,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 45m,04:15,4.6,454,28
101,TSRTC - 7771,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,07h 45m,04:30,3.2,444,29
101,TSRTC - 1763,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 50m,04:20,4.3,409,28
101,TSRTC - 7769,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,07h 30m,05:20,2.1,444,29
101,TSRTC - 1633,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,07h 00m,05:10,3.8,409,29
101,TSRTC - 1541,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,06h 20m,05:00,4.0,409,30
101,TSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,07h 10m,06:20,1.9,447,31
101,IntrCity SmartBus,AC Sleeper (2+1),23:30,07h 45m,07:15,4.7,648,27
101,Svkdt travels,A/C Sleeper (2+1),22:30,08h 25m,06:55,4.6,690,26
101,IntrCity SmartBus,AC Sleeper (2+1),23:10,07h 35m,06:45,4.6,717,22
101,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,07h 35m,07:25,4.5,510,40
101,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:30,06h 40m,06:10,4.5,399,35
101,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,07h 15m,06:45,4.4,420,34
101,NueGo,Electric A/C Seater (2+2),22:35,08h 00m,06:35,4.4,379,26
101,Svkdt travels,A/C Sleeper (2+1),22:20,08h 10m,06:30,4.3,690,27
101,NueGo,Electric A/C Seater (2+2),06:00,07h 40m,13:40,4.4,379,21
101,Zingbus Plus,A/C Seater / Sleeper (2+1),23:45,07h 30m,07:15,4.4,376,32
101,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:40,07h 00m,06:40,4.2,433,37
101,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,07h 02m,05:17,4.1,470,27
101,Sri KVR Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.1,560,31
101,NueGo,Electric A/C Seater (2+2),23:50,08h 00m,07:50,3.9,379,36
101,YNR Travels,A/C Sleeper (2+1),23:40,07h 20m,07:00,,641,27
101,NueGo,Electric A/C Seater (2+2),15:00,08h 00m,23:00,4.0,379,25
101,NueGo,Electric A/C Seater (2+2),11:30,08h 00m,19:30,4.0,379,31
101,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:15,07h 00m,05:15,3.9,560,26
101,FRESHBUS,Electric A/C Seater (2+2),04:15,07h 30m,11:45,4.9,500,28
101,LVR Travels,A/C Sleeper (2+1),22:25,07h 05m,05:30,3.7,599,25
101,Tirumala Xpress,A/C Sleeper (2+1),21:35,08h 55m,06:30,3.6,499,31
101,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,06h 30m,06:00,3.2,800,22
101,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),22:00,07h 30m,05:30,3.1,500,39
101,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.2,450,27
101,Orange Tours And Travels,A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,3.1,600,44
101,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 15m,05:00,3.1,450,22
101,Orange Tours And Travels,NON A/C Sleeper (2+1),21:45,07h 30m,05:15,3.2,650,31
101,Morning Star Travels,A/C Sleeper (2+1),22:50,06h 20m,05:10,2.9,790,25
101,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,05h 05m,04:35,2.7,400,32
101,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,2.6,399,22
101,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 30m,05:50,3.1,500,31
101,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,06h 00m,05:30,2.6,800,22
101,Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),22:30,08h 15m,06:45,3.2,449,31
101,Sudha Sri Tours and Travels,A/C Sleeper (2+1),22:10,06h 30m,04:40,3.3,750,30
